id,splitOnRecType,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,MeanRespOn,SEM,nodeid,leafid
30,"exc","intensity","2016/10/11","00152",15,"Cell1","keep",17.9750570687082,5.77541537648943,5,30
31,"exc","image","2016/10/11","00152",16,"Cell1","keep",-81.8138607059935,18.8993460471636,5,31
32,"exc","intensity","2016/10/11","00152",16,"Cell1","keep",-49.0359821212726,12.80062778239,5,32
33,"exc","image","2016/10/11","00152",17,"Cell1","keep",-512.613493033162,87.595841031325,5,33
34,"exc","intensity","2016/10/11","00152",17,"Cell1","keep",-539.307831614035,62.1624084081818,5,34
35,"exc","image","2016/10/11","00152",18,"Cell1","keep",-28.6972365833219,10.7243697091362,5,35
36,"exc","intensity","2016/10/11","00152",18,"Cell1","keep",-53.8993195848793,4.64021174143008,5,36
37,"exc","image","2016/10/11","00152",19,"Cell1","keep",-616.289338907267,70.4162660506457,5,37
38,"exc","intensity","2016/10/11","00152",19,"Cell1","keep",-540.382060622721,66.0061951272033,5,38
39,"exc","image","2016/10/11","00152",20,"Cell1","keep",-67.6162585536483,9.72447658231198,5,39
40,"exc","intensity","2016/10/11","00152",20,"Cell1","keep",-78.0654630526658,5.92186606780829,5,40
41,"exc","image","2016/10/11","00152",21,"Cell1","keep",-86.5610423734376,7.7303932427725,5,41
42,"exc","intensity","2016/10/11","00152",21,"Cell1","keep",-92.497093519777,18.4403451267696,5,42
43,"exc","image","2016/10/11","00152",22,"Cell1","keep",-112.264538466962,35.709962610455,5,43
44,"exc","intensity","2016/10/11","00152",22,"Cell1","keep",-113.968836593581,13.0838183587747,5,44
45,"exc","image","2016/10/11","00152",23,"Cell1","keep",-45.95423337784,14.5900822659954,5,45
46,"exc","intensity","2016/10/11","00152",23,"Cell1","keep",-28.462821820117,11.5527441993245,5,46
47,"exc","image","2016/10/11","00152",24,"Cell1","keep",-58.8564459766282,9.20808101964151,5,47
48,"exc","intensity","2016/10/11","00152",24,"Cell1","keep",-41.6146507662991,4.37413472289233,5,48
49,"exc","image","2016/10/11","00152",25,"Cell1","keep",-19.3140447634495,7.87145196447877,5,49
50,"exc","intensity","2016/10/11","00152",25,"Cell1","keep",-24.8363782081893,5.06503117818319,5,50
51,"exc","image","2016/10/11","00152",26,"Cell1","keep",-42.8967826210985,9.04093799545043,5,51
52,"exc","intensity","2016/10/11","00152",26,"Cell1","keep",-45.1682987353092,12.6111987934163,5,52
53,"exc","image","2016/10/11","00152",27,"Cell1","keep",-352.123469522179,34.3933342702852,5,53
54,"exc","intensity","2016/10/11","00152",27,"Cell1","keep",-346.65544038297,36.8072333878218,5,54
55,"exc","image","2016/10/11","00152",28,"Cell1","keep",-32.5779940139883,13.8297839710435,5,55
56,"exc","intensity","2016/10/11","00152",28,"Cell1","keep",30.621667952054,5.14729777180039,5,56
57,"exc","image","2016/10/11","00152",29,"Cell1","keep",-49.7506301495907,18.2173254383098,5,57
58,"exc","intensity","2016/10/11","00152",29,"Cell1","keep",18.8121308959026,8.18517056070805,5,58
59,"exc","image","2016/10/11","00152",30,"Cell1","keep",-68.6073721088805,6.43376018593212,5,59
60,"exc","intensity","2016/10/11","00152",30,"Cell1","keep",-24.5901797479052,5.33123225196131,5,60
1,"exc","image","2016/10/11","00152",1,"Cell2","keep",-351.176747961537,110.434003268286,6,1
2,"exc","intensity","2016/10/11","00152",1,"Cell2","keep",-446.362641593972,56.3413314887125,6,2
3,"exc","image","2016/10/11","00152",2,"Cell2","keep",-181.370925478391,22.8105192880519,6,3
4,"exc","intensity","2016/10/11","00152",2,"Cell2","keep",-19.6646434104858,35.2097002453829,6,4
5,"exc","image","2016/10/11","00152",3,"Cell2","keep",-195.867145218497,24.1388189579024,6,5
6,"exc","intensity","2016/10/11","00152",3,"Cell2","keep",-149.624776178737,28.9673710786181,6,6
7,"exc","image","2016/10/11","00152",4,"Cell2","keep",-84.6237991050666,26.1212384230514,6,7
8,"exc","intensity","2016/10/11","00152",4,"Cell2","keep",-76.3252608663338,23.7985631868593,6,8
9,"exc","image","2016/10/11","00152",5,"Cell2","keep",-89.2213805664056,26.7625895186087,6,9
10,"exc","intensity","2016/10/11","00152",5,"Cell2","keep",-67.1126843040792,14.6036700224067,6,10
11,"exc","image","2016/10/11","00152",6,"Cell2","keep",-617.437414619514,60.4427602525987,6,11
12,"exc","intensity","2016/10/11","00152",6,"Cell2","keep",-513.764436996551,57.7532535885899,6,12
13,"exc","image","2016/10/11","00152",7,"Cell2","keep",-20.932566307467,24.1014010437519,6,13
14,"exc","intensity","2016/10/11","00152",7,"Cell2","keep",10.8366631537109,14.2484201378833,6,14
15,"exc","image","2016/10/11","00152",8,"Cell2","keep",-202.580642207879,58.6776695676142,6,15
16,"exc","intensity","2016/10/11","00152",8,"Cell2","keep",-243.083896737659,46.614160325349,6,16
17,"exc","image","2016/10/11","00152",9,"Cell2","keep",-184.945510194325,42.2106120897511,6,17
18,"exc","intensity","2016/10/11","00152",9,"Cell2","keep",-175.827297273838,22.7912493415935,6,18
19,"exc","image","2016/10/11","00152",10,"Cell2","keep",-127.785007012867,19.7057243945337,6,19
20,"exc","intensity","2016/10/11","00152",10,"Cell2","keep",-137.263107085945,7.41073239319188,6,20
21,"exc","image","2016/10/11","00152",11,"Cell2","keep",-242.683134244427,14.8813666473496,6,21
22,"exc","intensity","2016/10/11","00152",11,"Cell2","keep",-201.00333092,38.2389571987417,6,22
23,"exc","image","2016/10/11","00152",12,"Cell2","keep",-86.861230215995,11.5146005132496,6,23
24,"exc","intensity","2016/10/11","00152",12,"Cell2","keep",-70.1265782120934,8.02664294009947,6,24
25,"exc","image","2016/10/11","00152",13,"Cell2","keep",-252.711413447066,26.4810363462679,6,25
26,"exc","intensity","2016/10/11","00152",13,"Cell2","keep",-195.730511011124,25.5656097858706,6,26
27,"exc","image","2016/10/11","00152",14,"Cell2","keep",-327.364769714786,48.9893949919203,6,27
28,"exc","intensity","2016/10/11","00152",14,"Cell2","keep",-247.368214649466,19.5300195395549,6,28
29,"exc","image","2016/10/11","00152",15,"Cell2","keep",41.9729317064316,15.2899436059077,6,29
30,"exc","intensity","2016/10/11","00152",15,"Cell2","keep",25.3070906370433,12.8786033179869,6,30
31,"exc","image","2016/10/11","00152",16,"Cell2","keep",-151.970728590165,27.9478167881508,6,31
32,"exc","intensity","2016/10/11","00152",16,"Cell2","keep",-121.713408345931,19.5710330174739,6,32
33,"exc","image","2016/10/11","00152",17,"Cell2","keep",-822.386134094913,56.4207197741838,6,33
34,"exc","intensity","2016/10/11","00152",17,"Cell2","keep",-821.456502274229,48.3908965330927,6,34
35,"exc","image","2016/10/11","00152",18,"Cell2","keep",-108.590112940041,4.84962942960443,6,35
36,"exc","intensity","2016/10/11","00152",18,"Cell2","keep",-83.4635949189205,15.5864367645047,6,36
37,"exc","image","2016/10/11","00152",19,"Cell2","keep",-1008.92646242924,81.2586211721581,6,37
38,"exc","intensity","2016/10/11","00152",19,"Cell2","keep",-910.319246675248,59.1246317805234,6,38
39,"exc","image","2016/10/11","00152",20,"Cell2","keep",-200.860749977695,6.03430613526854,6,39
40,"exc","intensity","2016/10/11","00152",20,"Cell2","keep",-131.879650994581,9.48821659989966,6,40
41,"exc","image","2016/10/11","00152",21,"Cell2","keep",-157.479669670101,20.5930234576329,6,41
42,"exc","intensity","2016/10/11","00152",21,"Cell2","keep",-153.017673497668,12.9410933382302,6,42
43,"exc","image","2016/10/11","00152",22,"Cell2","keep",-301.626408089354,17.8668910353916,6,43
44,"exc","intensity","2016/10/11","00152",22,"Cell2","keep",-231.879938484354,48.6416632277531,6,44
45,"exc","image","2016/10/11","00152",23,"Cell2","keep",-127.313144345757,22.7601717589958,6,45
46,"exc","intensity","2016/10/11","00152",23,"Cell2","keep",-73.4322984016502,13.8075046982231,6,46
47,"exc","image","2016/10/11","00152",24,"Cell2","keep",-118.248644841498,18.4612214950671,6,47
48,"exc","intensity","2016/10/11","00152",24,"Cell2","keep",-53.349245868397,8.51045362137487,6,48
49,"exc","image","2016/10/11","00152",25,"Cell2","keep",-41.8316804013976,4.49854719333341,6,49
50,"exc","intensity","2016/10/11","00152",25,"Cell2","keep",-24.2590189826521,15.4113601793056,6,50
51,"exc","image","2016/10/11","00152",26,"Cell2","keep",-55.273083087767,14.0053096274744,6,51
52,"exc","intensity","2016/10/11","00152",26,"Cell2","keep",-78.2051343922033,7.05278683701378,6,52
53,"exc","image","2016/10/11","00152",27,"Cell2","keep",-596.985767901614,47.9770086462455,6,53
54,"exc","intensity","2016/10/11","00152",27,"Cell2","keep",-599.501216059147,53.5005035183396,6,54
55,"exc","image","2016/10/11","00152",28,"Cell2","keep",-16.1758860720403,10.2691492670559,6,55
56,"exc","intensity","2016/10/11","00152",28,"Cell2","keep",31.9209889930494,18.2690999431243,6,56
57,"exc","image","2016/10/11","00152",29,"Cell2","keep",-42.1538150931097,16.6350926761658,6,57
58,"exc","intensity","2016/10/11","00152",29,"Cell2","keep",30.2308350600174,4.61150724115461,6,58
59,"exc","image","2016/10/11","00152",30,"Cell2","keep",-113.222957915038,14.6058604682945,6,59
60,"exc","intensity","2016/10/11","00152",30,"Cell2","keep",-50.2062681477518,23.9480418925137,6,60
1,"exc","image","2016/10/11","00152",1,"Cell3","keep",-393.85300923379,16.5389030719832,7,1
2,"exc","intensity","2016/10/11","00152",1,"Cell3","keep",-334.543463966748,13.0335234033064,7,2
3,"exc","image","2016/10/11","00152",2,"Cell3","keep",-122.22645693447,12.7375247939584,7,3
4,"exc","intensity","2016/10/11","00152",2,"Cell3","keep",-11.9588011758437,11.3776379524318,7,4
5,"exc","image","2016/10/11","00152",3,"Cell3","keep",-183.738129574526,11.3377574133405,7,5
6,"exc","intensity","2016/10/11","00152",3,"Cell3","keep",-93.739744689177,8.81929952609232,7,6
7,"exc","image","2016/10/11","00152",4,"Cell3","keep",-45.9459061078111,11.0521126111624,7,7
8,"exc","intensity","2016/10/11","00152",4,"Cell3","keep",-51.8262284949368,7.69841247338452,7,8
9,"exc","image","2016/10/11","00152",5,"Cell3","keep",-62.5065596579283,7.52701558087871,7,9
10,"exc","intensity","2016/10/11","00152",5,"Cell3","keep",-41.1115602644495,3.81444759137847,7,10
11,"exc","image","2016/10/11","00152",6,"Cell3","keep",-441.345887575957,6.70989871728795,7,11
12,"exc","intensity","2016/10/11","00152",6,"Cell3","keep",-419.80537709839,20.7981495253741,7,12
13,"exc","image","2016/10/11","00152",7,"Cell3","keep",-48.9968279203443,14.167429862943,7,13
14,"exc","intensity","2016/10/11","00152",7,"Cell3","keep",2.2864722359732,10.8503858592735,7,14
15,"exc","image","2016/10/11","00152",8,"Cell3","keep",-151.07698726453,14.1365663955714,7,15
16,"exc","intensity","2016/10/11","00152",8,"Cell3","keep",-154.96528658685,12.2368233644051,7,16
17,"exc","image","2016/10/11","00152",9,"Cell3","keep",-113.10464093007,18.0499938548764,7,17
18,"exc","intensity","2016/10/11","00152",9,"Cell3","keep",-136.299255129163,8.61527128248255,7,18
19,"exc","image","2016/10/11","00152",10,"Cell3","keep",-104.900282546925,10.2392573292228,7,19
20,"exc","intensity","2016/10/11","00152",10,"Cell3","keep",-56.2839319631533,11.3261883726495,7,20
21,"exc","image","2016/10/11","00152",11,"Cell3","keep",-162.575679007088,11.1088042410471,7,21
22,"exc","intensity","2016/10/11","00152",11,"Cell3","keep",-122.213351097923,9.78624955832935,7,22
23,"exc","image","2016/10/11","00152",12,"Cell3","keep",-46.2667767821331,3.70783607606048,7,23
24,"exc","intensity","2016/10/11","00152",12,"Cell3","keep",-62.7925269975822,4.02775101184445,7,24
25,"exc","image","2016/10/11","00152",13,"Cell3","keep",-142.932437892356,16.3495198292641,7,25
26,"exc","intensity","2016/10/11","00152",13,"Cell3","keep",-141.10190552415,7.8853534174098,7,26
27,"exc","image","2016/10/11","00152",14,"Cell3","keep",-217.655224775341,19.2479397964509,7,27
28,"exc","intensity","2016/10/11","00152",14,"Cell3","keep",-181.459841583036,21.7309094703666,7,28
29,"exc","image","2016/10/11","00152",15,"Cell3","keep",-5.93267171290836,7.87141462533801,7,29
30,"exc","intensity","2016/10/11","00152",15,"Cell3","keep",10.8866942584602,4.43107069898837,7,30
31,"exc","image","2016/10/11","00152",16,"Cell3","keep",-112.566570061283,8.4352377110205,7,31
32,"exc","intensity","2016/10/11","00152",16,"Cell3","keep",-54.5594328875297,7.79299446300181,7,32
33,"exc","image","2016/10/11","00152",17,"Cell3","keep",-654.909600802888,28.149617073869,7,33
34,"exc","intensity","2016/10/11","00152",17,"Cell3","keep",-589.866150779171,24.8681075808807,7,34
35,"exc","image","2016/10/11","00152",18,"Cell3","keep",-77.0837600094486,10.6889690265006,7,35
36,"exc","intensity","2016/10/11","00152",18,"Cell3","keep",-66.0883038157691,7.74001680878868,7,36
37,"exc","image","2016/10/11","00152",19,"Cell3","keep",-759.844152425091,14.8109787137062,7,37
38,"exc","intensity","2016/10/11","00152",19,"Cell3","keep",-681.364225670369,13.6458074959035,7,38
39,"exc","image","2016/10/11","00152",20,"Cell3","keep",-102.840636520589,11.9544882104492,7,39
40,"exc","intensity","2016/10/11","00152",20,"Cell3","keep",-93.1880849378084,11.1851377660348,7,40
41,"exc","image","2016/10/11","00152",21,"Cell3","keep",-113.198761347655,10.4875427653673,7,41
42,"exc","intensity","2016/10/11","00152",21,"Cell3","keep",-102.141763752123,9.15750188125331,7,42
43,"exc","image","2016/10/11","00152",22,"Cell3","keep",-247.916246553449,14.4715792299707,7,43
44,"exc","intensity","2016/10/11","00152",22,"Cell3","keep",-171.625668933147,10.8016085494166,7,44
45,"exc","image","2016/10/11","00152",23,"Cell3","keep",-118.846865789467,22.8601407657512,7,45
46,"exc","intensity","2016/10/11","00152",23,"Cell3","keep",-47.4774905080386,7.68653053574475,7,46
47,"exc","image","2016/10/11","00152",24,"Cell3","keep",-54.057951783278,13.6728929297337,7,47
48,"exc","intensity","2016/10/11","00152",24,"Cell3","keep",-47.6871405522748,6.4998184974252,7,48
49,"exc","image","2016/10/11","00152",25,"Cell3","keep",-15.3646955952704,7.67882912143011,7,49
50,"exc","intensity","2016/10/11","00152",25,"Cell3","keep",9.33700027792894,9.20562157655253,7,50
51,"exc","image","2016/10/11","00152",26,"Cell3","keep",-50.7243532302526,13.4748096393997,7,51
52,"exc","intensity","2016/10/11","00152",26,"Cell3","keep",-42.1866207865237,16.0283644921489,7,52
53,"exc","image","2016/10/11","00152",27,"Cell3","keep",-411.033325174716,18.4476138698735,7,53
54,"exc","intensity","2016/10/11","00152",27,"Cell3","keep",-399.008085627203,13.8610809676974,7,54
55,"exc","image","2016/10/11","00152",28,"Cell3","keep",0.821162223708531,8.11636846654299,7,55
56,"exc","intensity","2016/10/11","00152",28,"Cell3","keep",23.5771598611588,8.7848929240175,7,56
57,"exc","image","2016/10/11","00152",29,"Cell3","keep",-0.845834025913305,13.1536321604336,7,57
58,"exc","intensity","2016/10/11","00152",29,"Cell3","keep",16.7609201391713,8.11555581645177,7,58
59,"exc","image","2016/10/11","00152",30,"Cell3","keep",-83.4020191251836,6.61817139977767,7,59
60,"exc","intensity","2016/10/11","00152",30,"Cell3","keep",-25.076322565249,10.3439214808977,7,60
1,"cell-attach","image","2016/10/11","00152",1,"Cell4","keep",8.93581418026658,9.33727028353601,8,1
2,"exc","image","2016/10/11","00152",1,"Cell4","keep",-697.929590701874,44.8044247845976,8,2
3,"cell-attach","intensity","2016/10/11","00152",1,"Cell4","keep",8.06158273261243,9.22688295645409,8,3
4,"exc","intensity","2016/10/11","00152",1,"Cell4","keep",-664.401606774578,43.7476161265021,8,4
5,"cell-attach","image","2016/10/11","00152",2,"Cell4","keep",3.75795358572329,4.05856024325938,8,5
6,"exc","image","2016/10/11","00152",2,"Cell4","keep",-178.882775709286,13.5549892285554,8,6
7,"cell-attach","intensity","2016/10/11","00152",2,"Cell4","keep",2.00892404771163,1.99624093003298,8,7
8,"exc","intensity","2016/10/11","00152",2,"Cell4","keep",-41.5466995140103,15.6805335232375,8,8
9,"cell-attach","image","2016/10/11","00152",3,"Cell4","keep",2.8416289567335,3.04536243542706,8,9
10,"exc","image","2016/10/11","00152",3,"Cell4","keep",-203.212136094977,22.3751590535772,8,10
11,"cell-attach","intensity","2016/10/11","00152",3,"Cell4","keep",3.92855621153916,4.01380212037352,8,11
12,"exc","intensity","2016/10/11","00152",3,"Cell4","keep",-208.472678940169,16.2007116117703,8,12
13,"cell-attach","image","2016/10/11","00152",4,"Cell4","keep",-0.232786379159324,0.284258699032546,8,13
14,"exc","image","2016/10/11","00152",4,"Cell4","keep",-185.261778170017,13.7524641059603,8,14
15,"cell-attach","intensity","2016/10/11","00152",4,"Cell4","keep",0.687063149180636,0.757353494563464,8,15
16,"exc","intensity","2016/10/11","00152",4,"Cell4","keep",-91.3703105865899,15.9029778677748,8,16
17,"cell-attach","image","2016/10/11","00152",5,"Cell4","keep",0.771678054584058,0.81085436767197,8,17
18,"exc","image","2016/10/11","00152",5,"Cell4","keep",-109.480453872581,10.7323731045909,8,18
19,"cell-attach","intensity","2016/10/11","00152",5,"Cell4","keep",3.09614955079653,2.98058519353167,8,19
20,"exc","intensity","2016/10/11","00152",5,"Cell4","keep",-91.3685294352458,8.75253816736277,8,20
21,"cell-attach","image","2016/10/11","00152",6,"Cell4","keep",13.1842215551029,14.1962862565749,8,21
22,"exc","image","2016/10/11","00152",6,"Cell4","keep",-719.413208204075,32.6670780756195,8,22
23,"cell-attach","intensity","2016/10/11","00152",6,"Cell4","keep",7.54869419301195,8.10963853644592,8,23
24,"exc","intensity","2016/10/11","00152",6,"Cell4","keep",-728.75387289261,29.6412264961332,8,24
25,"cell-attach","image","2016/10/11","00152",7,"Cell4","keep",2.11801073377048,1.98530630240235,8,25
26,"exc","image","2016/10/11","00152",7,"Cell4","keep",-78.7855786069458,8.44527271037154,8,26
27,"cell-attach","intensity","2016/10/11","00152",7,"Cell4","keep",-0.0976733408657583,0.193275117556519,8,27
28,"exc","intensity","2016/10/11","00152",7,"Cell4","keep",-31.4198187909898,14.9175884607632,8,28
29,"cell-attach","image","2016/10/11","00152",8,"Cell4","keep",7.17764804312313,7.80702268058084,8,29
30,"exc","image","2016/10/11","00152",8,"Cell4","keep",-340.183405838679,21.4171387375481,8,30
31,"cell-attach","intensity","2016/10/11","00152",8,"Cell4","keep",5.93221597140751,6.25645906265835,8,31
32,"exc","intensity","2016/10/11","00152",8,"Cell4","keep",-310.686797150819,10.0239090298468,8,32
33,"cell-attach","image","2016/10/11","00152",9,"Cell4","keep",3.01031753360235,3.1152923577693,8,33
34,"exc","image","2016/10/11","00152",9,"Cell4","keep",-257.916816911146,18.8995048873063,8,34
35,"cell-attach","intensity","2016/10/11","00152",9,"Cell4","keep",4.63870494861735,5.09353398154019,8,35
36,"exc","intensity","2016/10/11","00152",9,"Cell4","keep",-238.260035308771,25.250397286242,8,36
37,"cell-attach","image","2016/10/11","00152",10,"Cell4","keep",2.63655160904958,3.09462088616259,8,37
38,"exc","image","2016/10/11","00152",10,"Cell4","keep",-233.798267609479,19.9902108293624,8,38
39,"cell-attach","intensity","2016/10/11","00152",10,"Cell4","keep",4.87494444860654,5.02903776566466,8,39
40,"exc","intensity","2016/10/11","00152",10,"Cell4","keep",-160.274858701524,16.2505847070327,8,40
41,"cell-attach","image","2016/10/11","00152",11,"Cell4","keep",6.99055657054519,6.99946740431951,8,41
42,"exc","image","2016/10/11","00152",11,"Cell4","keep",-312.315081942747,22.3602282292131,8,42
43,"cell-attach","intensity","2016/10/11","00152",11,"Cell4","keep",5.65311445351017,6.08970913298272,8,43
44,"exc","intensity","2016/10/11","00152",11,"Cell4","keep",-244.942625619429,12.1684415476091,8,44
45,"cell-attach","image","2016/10/11","00152",12,"Cell4","keep",2.71049583031001,2.73143832810931,8,45
46,"exc","image","2016/10/11","00152",12,"Cell4","keep",-80.1807288202426,18.5811195706337,8,46
47,"cell-attach","intensity","2016/10/11","00152",12,"Cell4","keep",-0.893105127877111,0.855765945252949,8,47
48,"exc","intensity","2016/10/11","00152",12,"Cell4","keep",-103.284355014559,13.2560853401841,8,48
49,"cell-attach","image","2016/10/11","00152",13,"Cell4","keep",6.88617179805877,7.0269883473028,8,49
50,"exc","image","2016/10/11","00152",13,"Cell4","keep",-334.610951194818,27.6158436528358,8,50
51,"cell-attach","intensity","2016/10/11","00152",13,"Cell4","keep",5.91936525362624,6.01926893949347,8,51
52,"exc","intensity","2016/10/11","00152",13,"Cell4","keep",-257.875367456886,8.24720015162549,8,52
53,"cell-attach","image","2016/10/11","00152",14,"Cell4","keep",7.34755371595869,7.96099151452571,8,53
54,"exc","image","2016/10/11","00152",14,"Cell4","keep",-397.648496746732,21.8129753839125,8,54
55,"cell-attach","intensity","2016/10/11","00152",14,"Cell4","keep",9.40398231229402,10.1444371091574,8,55
56,"exc","intensity","2016/10/11","00152",14,"Cell4","keep",-391.749669235305,21.8245254949618,8,56
57,"cell-attach","image","2016/10/11","00152",15,"Cell4","keep",-0.0471977792622939,0.13729135982075,8,57
58,"exc","image","2016/10/11","00152",15,"Cell4","keep",-24.0202267032202,15.0519140978258,8,58
59,"cell-attach","intensity","2016/10/11","00152",15,"Cell4","keep",-0.818514941781971,1.05182317359052,8,59
60,"exc","intensity","2016/10/11","00152",15,"Cell4","keep",27.1362918095161,8.76847923283982,8,60
61,"cell-attach","image","2016/10/11","00152",16,"Cell4","keep",3.11049384346932,2.96882315161711,8,61
62,"exc","image","2016/10/11","00152",16,"Cell4","keep",-192.518910189986,15.1045619653033,8,62
63,"cell-attach","intensity","2016/10/11","00152",16,"Cell4","keep",-0.351352412575688,0.23317874508098,8,63
64,"exc","intensity","2016/10/11","00152",16,"Cell4","keep",-156.8184983288,19.1035157230677,8,64
65,"cell-attach","image","2016/10/11","00152",17,"Cell4","keep",17.7989221117101,19.0670527632295,8,65
66,"exc","image","2016/10/11","00152",17,"Cell4","keep",-1054.56128713664,25.2073714467002,8,66
67,"cell-attach","intensity","2016/10/11","00152",17,"Cell4","keep",14.1329012915108,15.206915045673,8,67
68,"exc","intensity","2016/10/11","00152",17,"Cell4","keep",-1007.436261753,40.1618177338067,8,68
69,"cell-attach","image","2016/10/11","00152",18,"Cell4","keep",3.69998863331017,4.07266982032117,8,69
70,"exc","image","2016/10/11","00152",18,"Cell4","keep",-119.080758743411,16.0500250634666,8,70
71,"cell-attach","intensity","2016/10/11","00152",18,"Cell4","keep",2.83778873505719,3.05264566856261,8,71
72,"exc","intensity","2016/10/11","00152",18,"Cell4","keep",-147.742975767416,17.1867004782052,8,72
73,"cell-attach","image","2016/10/11","00152",19,"Cell4","keep",16.6940642131396,18.0681976785757,8,73
74,"exc","image","2016/10/11","00152",19,"Cell4","keep",-1163.74694278077,32.5467292481911,8,74
75,"cell-attach","intensity","2016/10/11","00152",19,"Cell4","keep",17.8925663196563,19.26496393414,8,75
76,"exc","intensity","2016/10/11","00152",19,"Cell4","keep",-1161.27177547141,26.4193146698495,8,76
77,"cell-attach","image","2016/10/11","00152",20,"Cell4","keep",4.78518026841308,5.05127130224287,8,77
78,"exc","image","2016/10/11","00152",20,"Cell4","keep",-187.795333618129,18.1735917528251,8,78
79,"cell-attach","intensity","2016/10/11","00152",20,"Cell4","keep",4.36989792251441,5.15282680784239,8,79
80,"exc","intensity","2016/10/11","00152",20,"Cell4","keep",-179.699637699643,14.1549543427342,8,80
81,"cell-attach","image","2016/10/11","00152",21,"Cell4","keep",3.86724540505742,4.03062700959633,8,81
82,"exc","image","2016/10/11","00152",21,"Cell4","keep",-229.899263168587,16.9365969691087,8,82
83,"cell-attach","intensity","2016/10/11","00152",21,"Cell4","keep",2.93242874254947,3.02493917549749,8,83
84,"exc","intensity","2016/10/11","00152",21,"Cell4","keep",-190.210267854106,22.2758727327428,8,84
85,"cell-attach","image","2016/10/11","00152",22,"Cell4","keep",5.89351549015845,6.0235099520803,8,85
86,"exc","image","2016/10/11","00152",22,"Cell4","keep",-304.712254022912,14.7444448657204,8,86
87,"cell-attach","intensity","2016/10/11","00152",22,"Cell4","keep",5.71839453801144,6.0662093232062,8,87
88,"exc","intensity","2016/10/11","00152",22,"Cell4","keep",-379.985119154722,15.314855712045,8,88
89,"cell-attach","image","2016/10/11","00152",23,"Cell4","keep",3.92452879391139,4.01495733428684,8,89
90,"exc","image","2016/10/11","00152",23,"Cell4","keep",-147.871786075041,19.2153876322642,8,90
91,"cell-attach","intensity","2016/10/11","00152",23,"Cell4","keep",1.87589843786244,2.02916143379786,8,91
92,"exc","intensity","2016/10/11","00152",23,"Cell4","keep",-134.62859082703,5.63560708713442,8,92
93,"cell-attach","image","2016/10/11","00152",24,"Cell4","keep",3.42401777130008,2.90587093985081,8,93
94,"exc","image","2016/10/11","00152",24,"Cell4","keep",-119.101080347817,15.7637223772403,8,94
95,"cell-attach","intensity","2016/10/11","00152",24,"Cell4","keep",1.72770092637154,2.06967013608966,8,95
96,"exc","intensity","2016/10/11","00152",24,"Cell4","keep",-113.318873136333,16.8363154721513,8,96
97,"cell-attach","image","2016/10/11","00152",25,"Cell4","keep",-2.37431558919072,2.20473455598116,8,97
98,"exc","image","2016/10/11","00152",25,"Cell4","keep",-26.5280318113898,24.7107567812691,8,98
99,"cell-attach","intensity","2016/10/11","00152",25,"Cell4","keep",-0.851610346926926,1.04799605091206,8,99
100,"exc","intensity","2016/10/11","00152",25,"Cell4","keep",32.5403477239481,14.6912364919369,8,100
101,"cell-attach","image","2016/10/11","00152",26,"Cell4","keep",4.0060907087205,3.99383065750441,8,101
102,"exc","image","2016/10/11","00152",26,"Cell4","keep",-155.698358271005,9.25513215861614,8,102
103,"cell-attach","intensity","2016/10/11","00152",26,"Cell4","keep",2.82040284241726,3.04203885596949,8,103
104,"exc","intensity","2016/10/11","00152",26,"Cell4","keep",-119.565135946992,21.4302478649616,8,104
105,"cell-attach","image","2016/10/11","00152",27,"Cell4","keep",7.1778453627239,8.10704740795144,8,105
106,"exc","image","2016/10/11","00152",27,"Cell4","keep",-839.417088691154,12.8630240354151,8,106
107,"cell-attach","intensity","2016/10/11","00152",27,"Cell4","keep",13.9918609561262,15.2425971263215,8,107
108,"exc","intensity","2016/10/11","00152",27,"Cell4","keep",-754.706783775746,24.7258848619816,8,108
109,"cell-attach","image","2016/10/11","00152",28,"Cell4","keep",-0.598090535863327,1.13304587626927,8,109
110,"exc","image","2016/10/11","00152",28,"Cell4","keep",-54.4795011095193,35.5175376407685,8,110
111,"cell-attach","intensity","2016/10/11","00152",28,"Cell4","keep",-0.725261515926092,1.23086147006357,8,111
112,"exc","intensity","2016/10/11","00152",28,"Cell4","keep",44.6187884702407,16.3944896915048,8,112
113,"cell-attach","image","2016/10/11","00152",29,"Cell4","keep",-2.084125060303,1.67327402073301,8,113
114,"exc","image","2016/10/11","00152",29,"Cell4","keep",-104.968029190121,24.6164652477122,8,114
115,"cell-attach","intensity","2016/10/11","00152",29,"Cell4","keep",0.812351629385382,1.05950744630429,8,115
116,"exc","intensity","2016/10/11","00152",29,"Cell4","keep",41.6049177650256,13.207898622651,8,116
117,"cell-attach","image","2016/10/11","00152",30,"Cell4","keep",3.13624845004662,2.97940547836242,8,117
118,"exc","image","2016/10/11","00152",30,"Cell4","keep",-153.075365053386,15.3156288264246,8,118
119,"cell-attach","intensity","2016/10/11","00152",30,"Cell4","keep",2.06420280715925,1.98239369275162,8,119
120,"exc","intensity","2016/10/11","00152",30,"Cell4","keep",-69.0084891805973,11.0735948500738,8,120
1,"cell-attach","image","2016/10/11","00152",1,"Cell5","keep",86.4248757973965,0,9,1
2,"cell-attach","intensity","2016/10/11","00152",1,"Cell5","keep",59.8346018992783,0,9,2
