id,splitOnRecType,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,MeanRespOn,SEM,nodeid,leafid
65,"cell-attach","image","2016/09/13","00152",17,"On parasol1","keep",10.8510469956223,11.0345062470186,3,65
66,"exc","image","2016/09/13","00152",17,"On parasol1","keep",-193.07222513772,22.3623828245909,3,66
67,"cell-attach","intensity","2016/09/13","00152",17,"On parasol1","keep",10.7645319283617,11.0511750872497,3,67
68,"exc","intensity","2016/09/13","00152",17,"On parasol1","keep",-182.444766982202,19.7771711578954,3,68
69,"cell-attach","image","2016/09/13","00152",18,"On parasol1","keep",0.24940375946144,0.138548646452992,3,69
70,"exc","image","2016/09/13","00152",18,"On parasol1","keep",-18.8206030601804,3.39719947310066,3,70
71,"cell-attach","intensity","2016/09/13","00152",18,"On parasol1","keep",0.131518524997285,0.177591029345327,3,71
72,"exc","intensity","2016/09/13","00152",18,"On parasol1","keep",-19.5426028966259,3.26100555695837,3,72
73,"cell-attach","image","2016/09/13","00152",19,"On parasol1","keep",14.1573462510587,13.962168053299,3,73
74,"exc","image","2016/09/13","00152",19,"On parasol1","keep",-269.611054930416,25.1333523508806,3,74
75,"cell-attach","intensity","2016/09/13","00152",19,"On parasol1","keep",15.2686692767944,14.8818346785548,3,75
76,"exc","intensity","2016/09/13","00152",19,"On parasol1","keep",-256.244089967214,28.5287898858217,3,76
77,"cell-attach","image","2016/09/13","00152",20,"On parasol1","keep",-3.20223737733982,1.9902879907137,3,77
78,"exc","image","2016/09/13","00152",20,"On parasol1","keep",-6.5109208908282,3.62035663824891,3,78
79,"cell-attach","intensity","2016/09/13","00152",20,"On parasol1","keep",0.129180877526154,0.139479801693425,3,79
80,"exc","intensity","2016/09/13","00152",20,"On parasol1","keep",-6.78210170575433,2.02394914110439,3,80
81,"cell-attach","image","2016/09/13","00152",21,"On parasol1","keep",1.52624438049168,2.18797643431229,3,81
82,"exc","image","2016/09/13","00152",21,"On parasol1","keep",-17.08693456284,2.31786441077287,3,82
83,"cell-attach","intensity","2016/09/13","00152",21,"On parasol1","keep",2.39146018902859,2.54421612419286,3,83
84,"exc","intensity","2016/09/13","00152",21,"On parasol1","keep",-15.9527540612333,2.31751703215704,3,84
85,"cell-attach","image","2016/09/13","00152",22,"On parasol1","keep",2.24521188942349,0.888806666817562,3,85
86,"exc","image","2016/09/13","00152",22,"On parasol1","keep",-69.9437856067472,9.71371804893363,3,86
87,"cell-attach","intensity","2016/09/13","00152",22,"On parasol1","keep",2.11273729893464,1.97261280985699,3,87
88,"exc","intensity","2016/09/13","00152",22,"On parasol1","keep",-23.1917866843342,2.71141559197831,3,88
89,"cell-attach","image","2016/09/13","00152",23,"On parasol1","keep",0.630647271034199,0.431049159615134,3,89
90,"exc","image","2016/09/13","00152",23,"On parasol1","keep",-28.1976450984354,8.55640091056201,3,90
91,"cell-attach","intensity","2016/09/13","00152",23,"On parasol1","keep",-1.13518182561096,0.61892501894776,3,91
92,"exc","intensity","2016/09/13","00152",23,"On parasol1","keep",-10.0108792266521,2.28923573951801,3,92
93,"cell-attach","image","2016/09/13","00152",24,"On parasol1","keep",0.452492347648921,0.570182710984854,3,93
94,"exc","image","2016/09/13","00152",24,"On parasol1","keep",-4.31481297390941,2.92864145631496,3,94
95,"cell-attach","intensity","2016/09/13","00152",24,"On parasol1","keep",-0.0637246884689127,0.0657382505523698,3,95
96,"exc","intensity","2016/09/13","00152",24,"On parasol1","keep",-8.27132066394176,2.98225069535215,3,96
97,"cell-attach","image","2016/09/13","00152",25,"On parasol1","keep",-1.29758268206385,1.24937363545377,3,97
98,"exc","image","2016/09/13","00152",25,"On parasol1","keep",2.64754242162827,2.69506861945209,3,98
99,"cell-attach","intensity","2016/09/13","00152",25,"On parasol1","keep",1.13593680194644,0.914268790135546,3,99
100,"exc","intensity","2016/09/13","00152",25,"On parasol1","keep",-4.91801926109503,1.53685734760714,3,100
101,"cell-attach","image","2016/09/13","00152",26,"On parasol1","keep",2.66154663300612,2.44537004771873,3,101
102,"exc","image","2016/09/13","00152",26,"On parasol1","keep",-7.06033750212245,3.83440660923007,3,102
103,"cell-attach","intensity","2016/09/13","00152",26,"On parasol1","keep",-0.105327336634359,0.106310192129486,3,103
104,"exc","intensity","2016/09/13","00152",26,"On parasol1","keep",-6.18480991808453,2.67164628679842,3,104
105,"cell-attach","image","2016/09/13","00152",27,"On parasol1","keep",6.44781950367406,7.18643556195073,3,105
106,"exc","image","2016/09/13","00152",27,"On parasol1","keep",-107.808412528523,9.98152244480161,3,106
107,"cell-attach","intensity","2016/09/13","00152",27,"On parasol1","keep",5.1376046739655,4.95478029979305,3,107
108,"exc","intensity","2016/09/13","00152",27,"On parasol1","keep",-89.8686521776611,13.1714959946408,3,108
109,"cell-attach","image","2016/09/13","00152",28,"On parasol1","keep",2.67008403345421,1.85385901490338,3,109
110,"exc","image","2016/09/13","00152",28,"On parasol1","keep",-47.9198467562504,15.6733624575149,3,110
111,"cell-attach","intensity","2016/09/13","00152",28,"On parasol1","keep",-0.0138233930264015,0.153025965295579,3,111
112,"exc","intensity","2016/09/13","00152",28,"On parasol1","keep",2.97931098656238,1.58480971422207,3,112
113,"cell-attach","image","2016/09/13","00152",29,"On parasol1","keep",1.58876597669948,0.875668928861041,3,113
114,"exc","image","2016/09/13","00152",29,"On parasol1","keep",-32.6328423871298,13.6270587775375,3,114
115,"cell-attach","intensity","2016/09/13","00152",29,"On parasol1","keep",2.03473618516536,1.99533158972944,3,115
116,"exc","intensity","2016/09/13","00152",29,"On parasol1","keep",-3.49639156396034,1.82266697681996,3,116
117,"cell-attach","image","2016/09/13","00152",30,"On parasol1","keep",1.58795433598077,0.984209814490152,3,117
118,"exc","image","2016/09/13","00152",30,"On parasol1","keep",-20.1338937635341,4.66540245050874,3,118
119,"cell-attach","intensity","2016/09/13","00152",30,"On parasol1","keep",1.32656297867223,1.23918632411669,3,119
120,"exc","intensity","2016/09/13","00152",30,"On parasol1","keep",-8.24560287556837,2.12145624131293,3,120
1,"cell-attach","image","2016/09/13","00152",1,"On parasol2","keep",4.22328388540074,3.15404207051536,4,1
2,"exc","image","2016/09/13","00152",1,"On parasol2","keep",-238.441253529378,31.8164541736768,4,2
3,"cell-attach","intensity","2016/09/13","00152",1,"On parasol2","keep",4.52355226122258,3.09960893395623,4,3
4,"exc","intensity","2016/09/13","00152",1,"On parasol2","keep",-219.552937759905,11.4474115925098,4,4
5,"cell-attach","image","2016/09/13","00152",2,"On parasol2","keep",-0.659112628260452,0.876459505515325,4,5
6,"exc","image","2016/09/13","00152",2,"On parasol2","keep",-36.723136045924,7.66106418351918,4,6
7,"cell-attach","intensity","2016/09/13","00152",2,"On parasol2","keep",0.674164253816144,0.887190993093747,4,7
8,"exc","intensity","2016/09/13","00152",2,"On parasol2","keep",-6.52434333193586,8.24312434178622,4,8
9,"cell-attach","image","2016/09/13","00152",3,"On parasol2","keep",1.78106463447439,1.64344606260323,4,9
10,"exc","image","2016/09/13","00152",3,"On parasol2","keep",-117.864896083542,8.81820940256952,4,10
11,"cell-attach","intensity","2016/09/13","00152",3,"On parasol2","keep",-0.412230434340566,0.82811996170405,4,11
12,"exc","intensity","2016/09/13","00152",3,"On parasol2","keep",-71.6617541549948,13.6849229723341,4,12
13,"cell-attach","image","2016/09/13","00152",4,"On parasol2","keep",1.12524959935437,0.791028830367555,4,13
14,"exc","image","2016/09/13","00152",4,"On parasol2","keep",-36.8377172831062,7.65025132807809,4,14
15,"cell-attach","intensity","2016/09/13","00152",4,"On parasol2","keep",0.880097164290567,0.84077257312863,4,15
16,"exc","intensity","2016/09/13","00152",4,"On parasol2","keep",-0.370828046315023,7.36716090522679,4,16
17,"cell-attach","image","2016/09/13","00152",5,"On parasol2","keep",0.30543163626254,0.107004997045877,4,17
18,"exc","image","2016/09/13","00152",5,"On parasol2","keep",-20.1302722114181,5.58256957732385,4,18
19,"cell-attach","intensity","2016/09/13","00152",5,"On parasol2","keep",2.74907490657878,2.45103493273464,4,19
20,"exc","intensity","2016/09/13","00152",5,"On parasol2","keep",11.4983140575086,8.23583528696919,4,20
21,"cell-attach","image","2016/09/13","00152",6,"On parasol2","keep",5.52063802819783,3.89696287356481,4,21
22,"exc","image","2016/09/13","00152",6,"On parasol2","keep",-204.982093665603,15.1341965616154,4,22
23,"cell-attach","intensity","2016/09/13","00152",6,"On parasol2","keep",3.34350577013057,2.32973610622627,4,23
24,"exc","intensity","2016/09/13","00152",6,"On parasol2","keep",-181.769688306133,10.2780121263232,4,24
25,"cell-attach","image","2016/09/13","00152",7,"On parasol2","keep",0.436849160376497,0.357304324324306,4,25
26,"exc","image","2016/09/13","00152",7,"On parasol2","keep",-37.4696248516024,3.32770445600157,4,26
27,"cell-attach","intensity","2016/09/13","00152",7,"On parasol2","keep",0.118066764673591,0.0953667309270506,4,27
28,"exc","intensity","2016/09/13","00152",7,"On parasol2","keep",1.81386569854127,12.3635706688806,4,28
29,"cell-attach","image","2016/09/13","00152",8,"On parasol2","keep",1.32851505621179,0.749945507105214,4,29
30,"exc","image","2016/09/13","00152",8,"On parasol2","keep",-34.3362013646029,11.7154704036547,4,30
31,"cell-attach","intensity","2016/09/13","00152",8,"On parasol2","keep",-0.384654820408538,0.92863756035499,4,31
32,"exc","intensity","2016/09/13","00152",8,"On parasol2","keep",-42.9567860448924,14.3934300583356,4,32
33,"cell-attach","image","2016/09/13","00152",9,"On parasol2","keep",0.340664850082309,0.143299458867526,4,33
34,"exc","image","2016/09/13","00152",9,"On parasol2","keep",-125.927751263364,8.54354029186329,4,34
35,"cell-attach","intensity","2016/09/13","00152",9,"On parasol2","keep",2.05282048516781,1.50477728729465,4,35
36,"exc","intensity","2016/09/13","00152",9,"On parasol2","keep",-94.6324458983777,11.741033458598,4,36
37,"cell-attach","image","2016/09/13","00152",10,"On parasol2","keep",0.394937709131652,0.146681672851927,4,37
38,"exc","image","2016/09/13","00152",10,"On parasol2","keep",-75.8328763835812,7.8650846296637,4,38
39,"cell-attach","intensity","2016/09/13","00152",10,"On parasol2","keep",-0.105098026481954,0.0790841109214858,4,39
40,"exc","intensity","2016/09/13","00152",10,"On parasol2","keep",-12.3928973490536,7.41476483075515,4,40
41,"cell-attach","image","2016/09/13","00152",11,"On parasol2","keep",1.84597731051234,1.6477570111213,4,41
42,"exc","image","2016/09/13","00152",11,"On parasol2","keep",-91.737516246444,10.3377981839515,4,42
43,"cell-attach","intensity","2016/09/13","00152",11,"On parasol2","keep",2.72955800538999,2.45221564378225,4,43
44,"exc","intensity","2016/09/13","00152",11,"On parasol2","keep",-57.5331334407,13.2473835693145,4,44
45,"cell-attach","image","2016/09/13","00152",12,"On parasol2","keep",0.960197778800991,0.779349263961079,4,45
46,"exc","image","2016/09/13","00152",12,"On parasol2","keep",10.4127635011225,11.223414995871,4,46
47,"cell-attach","intensity","2016/09/13","00152",12,"On parasol2","keep",-0.684867383712147,0.867566582911631,4,47
48,"exc","intensity","2016/09/13","00152",12,"On parasol2","keep",-17.5361624667625,6.15922674335224,4,48
49,"cell-attach","image","2016/09/13","00152",13,"On parasol2","keep",1.20425026400658,0.756939871937118,4,49
50,"exc","image","2016/09/13","00152",13,"On parasol2","keep",-73.2460361241731,3.49091436372914,4,50
51,"cell-attach","intensity","2016/09/13","00152",13,"On parasol2","keep",-0.61535379498403,1.26140077670111,4,51
52,"exc","intensity","2016/09/13","00152",13,"On parasol2","keep",-75.9369861132944,10.7269646638953,4,52
53,"cell-attach","image","2016/09/13","00152",14,"On parasol2","keep",3.72595153315587,3.25248132569388,4,53
54,"exc","image","2016/09/13","00152",14,"On parasol2","keep",-215.317294388745,19.0075759926731,4,54
55,"cell-attach","intensity","2016/09/13","00152",14,"On parasol2","keep",3.42190845293031,2.62971863423307,4,55
56,"exc","intensity","2016/09/13","00152",14,"On parasol2","keep",-172.953286458798,10.1150394886428,4,56
57,"cell-attach","image","2016/09/13","00152",15,"On parasol2","keep",-0.996496257175145,0.807688013569489,4,57
58,"exc","image","2016/09/13","00152",15,"On parasol2","keep",-16.1273208880672,13.426699667047,4,58
59,"cell-attach","intensity","2016/09/13","00152",15,"On parasol2","keep",-0.13688454749959,0.0456874373405009,4,59
60,"exc","intensity","2016/09/13","00152",15,"On parasol2","keep",13.7676824115616,8.8271523423475,4,60
61,"cell-attach","image","2016/09/13","00152",16,"On parasol2","keep",-0.223122068460426,0.958829930689767,4,61
62,"exc","image","2016/09/13","00152",16,"On parasol2","keep",-19.5273221023374,21.6386335428002,4,62
63,"cell-attach","intensity","2016/09/13","00152",16,"On parasol2","keep",-0.813165497769933,0.842313987263528,4,63
64,"exc","intensity","2016/09/13","00152",16,"On parasol2","keep",-4.71886247720091,11.6756316364583,4,64
65,"cell-attach","image","2016/09/13","00152",17,"On parasol2","keep",1.93354583115479,0.619716694887105,4,65
66,"exc","image","2016/09/13","00152",17,"On parasol2","keep",-217.535372977251,18.8797811294832,4,66
67,"cell-attach","intensity","2016/09/13","00152",17,"On parasol2","keep",5.14583308086129,3.97098973148765,4,67
68,"exc","intensity","2016/09/13","00152",17,"On parasol2","keep",-231.298196442829,28.7017410747065,4,68
69,"cell-attach","image","2016/09/13","00152",18,"On parasol2","keep",0.293172091961544,0.0752643815524509,4,69
70,"exc","image","2016/09/13","00152",18,"On parasol2","keep",-62.443365900633,6.60066429962263,4,70
71,"cell-attach","intensity","2016/09/13","00152",18,"On parasol2","keep",1.84139626910535,1.63120570536037,4,71
72,"exc","intensity","2016/09/13","00152",18,"On parasol2","keep",-49.1932219012783,3.9769318261521,4,72
73,"cell-attach","image","2016/09/13","00152",19,"On parasol2","keep",8.29696339988405,6.33664751138754,4,73
74,"exc","image","2016/09/13","00152",19,"On parasol2","keep",-285.864105722793,38.328199922901,4,74
75,"cell-attach","intensity","2016/09/13","00152",19,"On parasol2","keep",6.30520333648832,4.73589604170341,4,75
76,"exc","intensity","2016/09/13","00152",19,"On parasol2","keep",-265.926743500693,28.3161063051166,4,76
77,"cell-attach","image","2016/09/13","00152",20,"On parasol2","keep",0.313550222019917,0.0920674537050243,4,77
78,"exc","image","2016/09/13","00152",20,"On parasol2","keep",-22.60758516569,2.15123791699302,4,78
79,"cell-attach","intensity","2016/09/13","00152",20,"On parasol2","keep",1.11631078176867,0.777294835241265,4,79
80,"exc","intensity","2016/09/13","00152",20,"On parasol2","keep",-25.8545113907794,12.7903399613278,4,80
81,"cell-attach","image","2016/09/13","00152",21,"On parasol2","keep",2.10324336627986,1.58234336938723,4,81
82,"exc","image","2016/09/13","00152",21,"On parasol2","keep",-59.9434690330629,11.4421744624331,4,82
83,"cell-attach","intensity","2016/09/13","00152",21,"On parasol2","keep",1.1630980474898,0.767356327873084,4,83
84,"exc","intensity","2016/09/13","00152",21,"On parasol2","keep",-26.764700514601,5.6978782159199,4,84
85,"cell-attach","image","2016/09/13","00152",22,"On parasol2","keep",1.56299299801869,0.696560292390646,4,85
86,"exc","image","2016/09/13","00152",22,"On parasol2","keep",-83.8050509395753,5.9154064337912,4,86
87,"cell-attach","intensity","2016/09/13","00152",22,"On parasol2","keep",-1.51008538530357,1.70745944156761,4,87
88,"exc","intensity","2016/09/13","00152",22,"On parasol2","keep",-53.5387940611491,14.0409521960021,4,88
89,"cell-attach","image","2016/09/13","00152",23,"On parasol2","keep",2.07375319296047,1.58433516382137,4,89
90,"exc","image","2016/09/13","00152",23,"On parasol2","keep",-54.9073888944754,21.5409588099561,4,90
91,"cell-attach","intensity","2016/09/13","00152",23,"On parasol2","keep",0.942782741722782,0.817225361998634,4,91
92,"exc","intensity","2016/09/13","00152",23,"On parasol2","keep",-33.846399172834,10.7972414796874,4,92
93,"cell-attach","image","2016/09/13","00152",24,"On parasol2","keep",2.48730517139498,2.50242682870578,4,93
94,"exc","image","2016/09/13","00152",24,"On parasol2","keep",-13.5122879594608,3.98201764095852,4,94
95,"cell-attach","intensity","2016/09/13","00152",24,"On parasol2","keep",0.946300633155681,0.817710774827221,4,95
96,"exc","intensity","2016/09/13","00152",24,"On parasol2","keep",-11.8875463913892,6.15725209821179,4,96
97,"cell-attach","image","2016/09/13","00152",25,"On parasol2","keep",0.881426489511248,0.984123406808657,4,97
98,"exc","image","2016/09/13","00152",25,"On parasol2","keep",10.3570151238124,5.70225310013748,4,98
99,"cell-attach","intensity","2016/09/13","00152",25,"On parasol2","keep",-2.41423855284128,2.52045284862196,4,99
100,"exc","intensity","2016/09/13","00152",25,"On parasol2","keep",-4.41629202047692,11.9063834845744,4,100
101,"cell-attach","image","2016/09/13","00152",26,"On parasol2","keep",-1.6663960470061,1.67095538908773,4,101
102,"exc","image","2016/09/13","00152",26,"On parasol2","keep",-16.9369304733929,10.9308924210876,4,102
103,"cell-attach","intensity","2016/09/13","00152",26,"On parasol2","keep",-2.58734198080158,2.48427306632405,4,103
104,"exc","intensity","2016/09/13","00152",26,"On parasol2","keep",-10.0808016481535,14.8747833649915,4,104
105,"cell-attach","image","2016/09/13","00152",27,"On parasol2","keep",3.368898908448,2.32925885854378,4,105
106,"exc","image","2016/09/13","00152",27,"On parasol2","keep",-109.927339180374,17.7155690391302,4,106
107,"cell-attach","intensity","2016/09/13","00152",27,"On parasol2","keep",4.69098642259462,4.05934349422978,4,107
108,"exc","intensity","2016/09/13","00152",27,"On parasol2","keep",-132.843165496997,20.3946957775837,4,108
109,"cell-attach","image","2016/09/13","00152",28,"On parasol2","keep",2.67652128327207,2.46392155974114,4,109
110,"exc","image","2016/09/13","00152",28,"On parasol2","keep",-42.818409937976,15.9468749382423,4,110
111,"cell-attach","intensity","2016/09/13","00152",28,"On parasol2","keep",-1.8540620764677,1.63532544364564,4,111
112,"exc","intensity","2016/09/13","00152",28,"On parasol2","keep",-6.2143302751788,1.88413874046062,4,112
113,"cell-attach","image","2016/09/13","00152",29,"On parasol2","keep",-0.596067044245327,0.926596882661019,4,113
114,"exc","image","2016/09/13","00152",29,"On parasol2","keep",-50.8871398156028,6.70956219543461,4,114
115,"cell-attach","intensity","2016/09/13","00152",29,"On parasol2","keep",-0.960447208232613,1.1227313618894,4,115
116,"exc","intensity","2016/09/13","00152",29,"On parasol2","keep",-10.1310405153411,6.31981093762852,4,116
117,"cell-attach","image","2016/09/13","00152",30,"On parasol2","keep",0.0439910957703204,0.0698207817531446,4,117
118,"exc","image","2016/09/13","00152",30,"On parasol2","keep",-89.3497232136384,23.4247604836031,4,118
119,"cell-attach","intensity","2016/09/13","00152",30,"On parasol2","keep",0.440314420986827,0.240929237718543,4,119
120,"exc","intensity","2016/09/13","00152",30,"On parasol2","keep",-34.0590137057742,14.7823074651933,4,120
1,"cell-attach","image","2016/09/13","00152",1,"On parasol3","keep",4.8014481719088,4.1946349931262,5,1
2,"exc","image","2016/09/13","00152",1,"On parasol3","keep",-299.264541621472,43.2174147865698,5,2
3,"cell-attach","intensity","2016/09/13","00152",1,"On parasol3","keep",6.09224080950864,5.64588980665677,5,3
4,"exc","intensity","2016/09/13","00152",1,"On parasol3","keep",-275.359970931099,49.3660322776087,5,4
5,"cell-attach","image","2016/09/13","00152",2,"On parasol3","keep",-0.254233400940062,0.311266282053298,5,5
6,"exc","image","2016/09/13","00152",2,"On parasol3","keep",-84.6906963046295,37.6464388438318,5,6
7,"cell-attach","intensity","2016/09/13","00152",2,"On parasol3","keep",1.31039880970912,1.45043477763824,5,7
8,"exc","intensity","2016/09/13","00152",2,"On parasol3","keep",4.38866565404726,7.7040220896917,5,8
9,"cell-attach","image","2016/09/13","00152",3,"On parasol3","keep",4.91340705679562,5.00315190890945,5,9
10,"exc","image","2016/09/13","00152",3,"On parasol3","keep",-133.869897103275,23.0976309550567,5,10
11,"cell-attach","intensity","2016/09/13","00152",3,"On parasol3","keep",2.58039872200339,2.65688794424586,5,11
12,"exc","intensity","2016/09/13","00152",3,"On parasol3","keep",-92.177800461509,24.5172317461159,5,12
13,"cell-attach","image","2016/09/13","00152",4,"On parasol3","keep",1.06577980494001,0.78783722209649,5,13
14,"exc","image","2016/09/13","00152",4,"On parasol3","keep",-17.0197569725445,28.7591040898012,5,14
15,"cell-attach","intensity","2016/09/13","00152",4,"On parasol3","keep",1.59502591290577,1.67929392829646,5,15
16,"exc","intensity","2016/09/13","00152",4,"On parasol3","keep",-6.71443536244441,4.69769650050499,5,16
17,"cell-attach","image","2016/09/13","00152",5,"On parasol3","keep",-1.66798716043665,1.98600579417505,5,17
18,"exc","image","2016/09/13","00152",5,"On parasol3","keep",-0.747033822016933,12.4355059220201,5,18
19,"cell-attach","intensity","2016/09/13","00152",5,"On parasol3","keep",-0.258079360647423,0.337007302012156,5,19
20,"exc","intensity","2016/09/13","00152",5,"On parasol3","keep",-13.5223730436803,7.93243985671703,5,20
21,"cell-attach","image","2016/09/13","00152",6,"On parasol3","keep",6.17667896410832,5.7595839359458,5,21
22,"exc","image","2016/09/13","00152",6,"On parasol3","keep",-293.819349146606,46.9889765304378,5,22
23,"cell-attach","intensity","2016/09/13","00152",6,"On parasol3","keep",4.27722887400104,4.21771399085236,5,23
24,"exc","intensity","2016/09/13","00152",6,"On parasol3","keep",-229.743945025401,42.202420916244,5,24
25,"cell-attach","image","2016/09/13","00152",7,"On parasol3","keep",-2.22523879609859,2.56501803585052,5,25
26,"exc","image","2016/09/13","00152",7,"On parasol3","keep",-4.97532716779839,20.5210998705015,5,26
27,"cell-attach","intensity","2016/09/13","00152",7,"On parasol3","keep",-2.95170363450342,3.15670879014898,5,27
28,"exc","intensity","2016/09/13","00152",7,"On parasol3","keep",-2.69850508228469,6.42281172320847,5,28
29,"cell-attach","image","2016/09/13","00152",8,"On parasol3","keep",1.77694714312486,1.64362377210702,5,29
30,"exc","image","2016/09/13","00152",8,"On parasol3","keep",-47.2006734138773,22.4937416292475,5,30
31,"cell-attach","intensity","2016/09/13","00152",8,"On parasol3","keep",1.68949187962091,1.62337029658768,5,31
32,"exc","intensity","2016/09/13","00152",8,"On parasol3","keep",-63.206709318604,18.7505848204097,5,32
33,"cell-attach","image","2016/09/13","00152",9,"On parasol3","keep",3.01756188516699,2.70633761143677,5,33
34,"exc","image","2016/09/13","00152",9,"On parasol3","keep",-171.078993184072,32.3037919224724,5,34
35,"cell-attach","intensity","2016/09/13","00152",9,"On parasol3","keep",5.1343683195753,4.96300630533333,5,35
36,"exc","intensity","2016/09/13","00152",9,"On parasol3","keep",-106.451520408679,20.3259239413988,5,36
37,"cell-attach","image","2016/09/13","00152",10,"On parasol3","keep",1.05571656301742,0.867990007015359,5,37
38,"exc","image","2016/09/13","00152",10,"On parasol3","keep",-27.520419778531,30.8776190892972,5,38
39,"cell-attach","intensity","2016/09/13","00152",10,"On parasol3","keep",-0.0966661273975854,0.073350202797367,5,39
40,"exc","intensity","2016/09/13","00152",10,"On parasol3","keep",-36.8298157127425,9.60816616732287,5,40
41,"cell-attach","image","2016/09/13","00152",11,"On parasol3","keep",4.8209361306583,4.89072470313615,5,41
42,"exc","image","2016/09/13","00152",11,"On parasol3","keep",-156.84752469573,27.1888455781055,5,42
43,"cell-attach","intensity","2016/09/13","00152",11,"On parasol3","keep",1.49143053125365,1.70061803985517,5,43
44,"exc","intensity","2016/09/13","00152",11,"On parasol3","keep",-72.3264433745261,11.3882979479616,5,44
45,"cell-attach","image","2016/09/13","00152",12,"On parasol3","keep",0.34404602977045,0.1202196100945,5,45
46,"exc","image","2016/09/13","00152",12,"On parasol3","keep",7.7978750528791,18.3030242358758,5,46
47,"cell-attach","intensity","2016/09/13","00152",12,"On parasol3","keep",2.41981542165182,2.51576209278788,5,47
48,"exc","intensity","2016/09/13","00152",12,"On parasol3","keep",3.60271542871763,10.0228962594966,5,48
49,"cell-attach","image","2016/09/13","00152",13,"On parasol3","keep",-0.206119519226289,0.210191833796956,5,49
50,"exc","image","2016/09/13","00152",13,"On parasol3","keep",-89.9748953602857,21.1041667903729,5,50
51,"cell-attach","intensity","2016/09/13","00152",13,"On parasol3","keep",0.502846766240805,0.661842146596822,5,51
52,"exc","intensity","2016/09/13","00152",13,"On parasol3","keep",-95.4576823825017,19.0918724242072,5,52
53,"cell-attach","image","2016/09/13","00152",14,"On parasol3","keep",6.00745945206973,5.91023368916366,5,53
54,"exc","image","2016/09/13","00152",14,"On parasol3","keep",-251.22105886365,42.0984852147598,5,54
55,"cell-attach","intensity","2016/09/13","00152",14,"On parasol3","keep",2.66971731968781,2.45346924459994,5,55
56,"exc","intensity","2016/09/13","00152",14,"On parasol3","keep",-172.277477082345,37.2424717070788,5,56
57,"cell-attach","image","2016/09/13","00152",15,"On parasol3","keep",3.81100312485736,3.62649647723232,5,57
58,"exc","image","2016/09/13","00152",15,"On parasol3","keep",-41.5038030997943,10.1284749324941,5,58
59,"cell-attach","intensity","2016/09/13","00152",15,"On parasol3","keep",0.928916519492872,0.814172711599831,5,59
60,"exc","intensity","2016/09/13","00152",15,"On parasol3","keep",0.607466420034228,5.41671924005099,5,60
61,"cell-attach","image","2016/09/13","00152",16,"On parasol3","keep",-1.35111889710525,1.73397826635961,5,61
62,"exc","image","2016/09/13","00152",16,"On parasol3","keep",18.5373274260603,29.6600809336235,5,62
63,"cell-attach","intensity","2016/09/13","00152",16,"On parasol3","keep",-0.0992763439845236,0.158331684879671,5,63
64,"exc","intensity","2016/09/13","00152",16,"On parasol3","keep",-11.9500457363662,6.95643695159726,5,64
65,"cell-attach","image","2016/09/13","00152",17,"On parasol3","keep",6.85145156607123,6.54455670541162,5,65
66,"exc","image","2016/09/13","00152",17,"On parasol3","keep",-291.094990077131,46.3653560159466,5,66
67,"cell-attach","intensity","2016/09/13","00152",17,"On parasol3","keep",9.07713447592418,8.68618752559725,5,67
68,"exc","intensity","2016/09/13","00152",17,"On parasol3","keep",-312.441848863024,58.8015253929912,5,68
69,"cell-attach","image","2016/09/13","00152",18,"On parasol3","keep",1.21762458425423,1.01399474752292,5,69
70,"exc","image","2016/09/13","00152",18,"On parasol3","keep",-81.600231973708,9.96298300614181,5,70
71,"cell-attach","intensity","2016/09/13","00152",18,"On parasol3","keep",-0.415057003730449,0.466286342491043,5,71
72,"exc","intensity","2016/09/13","00152",18,"On parasol3","keep",-48.3499310731723,6.54763003535855,5,72
73,"cell-attach","image","2016/09/13","00152",19,"On parasol3","keep",10.536254697843,9.88508783695346,5,73
74,"exc","image","2016/09/13","00152",19,"On parasol3","keep",-402.088036242769,64.0087952489649,5,74
75,"cell-attach","intensity","2016/09/13","00152",19,"On parasol3","keep",7.19591214441362,6.55359848523946,5,75
76,"exc","intensity","2016/09/13","00152",19,"On parasol3","keep",-399.571898474715,63.6031235872532,5,76
77,"cell-attach","image","2016/09/13","00152",20,"On parasol3","keep",1.5097540748355,1.42479990981291,5,77
78,"exc","image","2016/09/13","00152",20,"On parasol3","keep",-11.9326131199265,13.603967597328,5,78
79,"cell-attach","intensity","2016/09/13","00152",20,"On parasol3","keep",-0.974505833950511,0.821073648989447,5,79
80,"exc","intensity","2016/09/13","00152",20,"On parasol3","keep",-28.9067548851722,8.85653780840004,5,80
81,"cell-attach","image","2016/09/13","00152",21,"On parasol3","keep",2.50222370934095,2.49838509747669,5,81
82,"exc","image","2016/09/13","00152",21,"On parasol3","keep",-46.3095670045783,8.27481612486117,5,82
83,"cell-attach","intensity","2016/09/13","00152",21,"On parasol3","keep",0.86036569992398,0.829703993398206,5,83
84,"exc","intensity","2016/09/13","00152",21,"On parasol3","keep",-44.3920240524389,9.08627402345027,5,84
85,"cell-attach","image","2016/09/13","00152",22,"On parasol3","keep",3.64390792316754,3.26749793305475,5,85
86,"exc","image","2016/09/13","00152",22,"On parasol3","keep",-88.9067027928711,34.8657402824324,5,86
87,"cell-attach","intensity","2016/09/13","00152",22,"On parasol3","keep",0.844493216607367,0.831349273778303,5,87
