id,currentBarWidth,splitOnRecType,stimulusTag,currentAbsContrast,currentMeanLevel,splitOnExperimentDate,celllabel,splitOnDelTag,backgroundIntensity,rfSigmaCenter,MeanRespOn,SEM,nodeid,leafid
34,73.3333333333333,"exc","grating",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,67.624283253204,0,5,34
35,73.3333333333333,"cell-attach","intensity",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,0.167847132906897,1.97303043551028,5,35
36,73.3333333333333,"exc","intensity",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,35.7913416156732,0,5,36
37,100,"cell-attach","grating",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,-0.854303339992378,0.581605277628845,5,37
38,100,"exc","grating",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,31.456583768746,0,5,38
39,100,"cell-attach","intensity",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,-1.89882051483059,1.58244462726567,5,39
40,100,"exc","intensity",0.1,0.25,"2017/03/22","Cell1","keep",0.3,50,47.7400596584528,0,5,40
41,-100,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-1.61339265077899,3.38660734922101,5,41
42,-100,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-1.77241194887352,0,5,42
43,-100,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,7.14171449501901,7.85078925310692,5,43
44,-100,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-36.3647709042533,0,5,44
45,-73.3333333333333,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,0.200811765727676,0.474838754098171,5,45
46,-73.3333333333333,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,19.2949976270447,0,5,46
47,-73.3333333333333,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-0.553730533167416,2.76845065272491,5,47
48,-73.3333333333333,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,6.1758980623231,0,5,48
49,-46.6666666666667,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-0.127481006873099,0.29361858329482,5,49
50,-46.6666666666667,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,33.274896105607,0,5,50
51,-46.6666666666667,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,1.8214171060696,1.58814152492808,5,51
52,-46.6666666666667,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-12.2118907064476,0,5,52
53,-20,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,1.50562674764808,1.74627205489592,5,53
54,-20,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-11.346158418246,0,5,54
55,-20,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-0.511806836380997,0.254654044095401,5,55
56,-20,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-12.5197608119536,0,5,56
57,-20,"cell-attach","grating",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,-1.74719547085158,1.74469672022689,5,57
58,-20,"exc","grating",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,-0.499031381164843,0,5,58
59,-20,"cell-attach","intensity",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,5.32123790247681,4.67126584564912,5,59
60,-20,"exc","intensity",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,-14.3090453101345,0,5,60
61,20,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-1.74757119724308,0.87269849394217,5,61
62,20,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-8.30904878315646,0,5,62
63,20,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-1.93127464788015,1.58984230496091,5,63
64,20,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-17.938894804767,0,5,64
65,20,"cell-attach","grating",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,5.9807761317211,9.01172761640484,5,65
66,20,"exc","grating",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,12.7475474855744,0,5,66
67,20,"cell-attach","intensity",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,-1.81041515983924,3.19208359078544,5,67
68,20,"exc","intensity",0.2,0.3,"2017/03/22","Cell1","keep",0.3,50,0.854635863223876,0,5,68
69,46.6666666666667,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-0.357376496130844,0.354877745506156,5,69
70,46.6666666666667,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-14.9461682773291,0,5,70
71,46.6666666666667,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,2.04252432894697,1.49408448237189,5,71
72,46.6666666666667,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-8.98260278350183,0,5,72
73,73.3333333333333,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-0.235053966643393,0.118579707119232,5,73
74,73.3333333333333,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-10.3924015140503,0,5,74
75,73.3333333333333,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,1.50123811395806,1.74695281918991,5,75
76,73.3333333333333,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,11.5615290811247,0,5,76
77,100,"cell-attach","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,1.88582375584825,3.10917874290237,5,77
78,100,"exc","grating",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-24.5171835863583,0,5,78
79,100,"cell-attach","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,-2.95257597714519,2.04742402285481,5,79
80,100,"exc","intensity",0.1,0.3,"2017/03/22","Cell1","keep",0.3,50,19.2952904788237,0,5,80
81,-100,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,4.88697628390613,5.10552746421981,5,81
82,-100,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-179.895778169312,0,5,82
83,-100,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,14.5825630967493,15.4024443995028,5,83
84,-100,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-153.153828726195,0,5,84
85,-73.3333333333333,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,5.63863993996282,4.69151964258211,5,85
86,-73.3333333333333,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-158.517882433503,0,5,86
87,-73.3333333333333,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,5.35837683713935,4.90809426706258,5,87
88,-73.3333333333333,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-155.245703893965,0,5,88
89,-46.6666666666667,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,2.8683611815519,3.57141954504161,5,89
90,-46.6666666666667,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-177.388037780209,0,5,90
91,-46.6666666666667,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,4.73724763894107,5.14327373250118,5,91
92,-46.6666666666667,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-125.323378652431,0,5,92
93,-20,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,7.78275202542448,6.12431938317443,5,93
94,-20,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-177.984065907611,0,5,94
95,-20,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,3.46852974300371,3.26656120940209,5,95
96,-20,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-185.841009819541,0,5,96
97,-20,"cell-attach","grating",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,6.02641803185195,3.96858446689867,5,97
98,-20,"exc","grating",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,-104.64803455911,0,5,98
99,-20,"cell-attach","intensity",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,10.0595366387112,9.92796960816547,5,99
100,-20,"exc","intensity",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,-149.613637646774,0,5,100
101,20,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,6.05859210780338,6.99514243147823,5,101
102,20,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-247.657252695939,0,5,102
103,20,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,4.71402626678519,7.63968586678747,5,103
104,20,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-136.693248904485,0,5,104
105,20,"cell-attach","grating",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,1.96708702507551,3.02541672305042,5,105
106,20,"exc","grating",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,-198.593671201206,0,5,106
107,20,"cell-attach","intensity",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,6.35926576573986,8.63073923176146,5,107
108,20,"exc","intensity",0.25,0.4,"2017/03/22","Cell1","keep",0.3,50,-173.934688322704,0,5,108
109,46.6666666666667,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,12.084510000935,12.9029962459417,5,109
110,46.6666666666667,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-185.303092684946,0,5,110
111,46.6666666666667,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,8.7858257555591,11.199181740693,5,111
112,46.6666666666667,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-186.128407993955,0,5,112
113,73.3333333333333,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,5.50576781911175,4.74755363117876,5,113
114,73.3333333333333,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-207.854243139105,0,5,114
115,73.3333333333333,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,3.35111594820281,3.32885749162553,5,115
116,73.3333333333333,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-194.355687325663,0,5,116
117,100,"cell-attach","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,7.3678262472255,7.62217875027582,5,117
118,100,"exc","grating",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-206.364296074287,0,5,118
119,100,"cell-attach","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,1.87090198537438,3.12410051337624,5,119
120,100,"exc","intensity",0.1,0.4,"2017/03/22","Cell1","keep",0.3,50,-137.335317700369,0,5,120
121,-100,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,20.3851303030386,19.594879691964,5,121
122,-100,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-407.394362474593,0,5,122
123,-100,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,20.9330685977084,24.0419438960447,5,123
124,-100,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-376.929380453425,0,5,124
125,-73.3333333333333,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,11.6199227271271,11.6822189325949,5,125
126,-73.3333333333333,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-449.060308844165,0,5,126
127,-73.3333333333333,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,11.4587704669297,11.7651545464162,5,127
128,-73.3333333333333,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-378.618914211791,0,5,128
129,-46.6666666666667,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,10.4299515532549,9.77913126478873,5,129
130,-46.6666666666667,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-369.531668672399,0,5,130
131,-46.6666666666667,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,10.71736723555,9.64167967780036,5,131
132,-46.6666666666667,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-367.568090129191,0,5,132
133,-20,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,14.4201160189091,12.789629709501,5,133
134,-20,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-425.779065915576,0,5,134
135,-20,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,11.2905784613952,9.38489047903938,5,135
136,-20,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-455.034811405634,0,5,136
137,-20,"cell-attach","grating",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,17.5521779452096,17.427832049793,5,137
138,-20,"exc","grating",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,-385.957070743913,0,5,138
139,-20,"cell-attach","intensity",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,25.4363698238445,24.5361439192838,5,139
140,-20,"exc","intensity",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,-369.580749609155,0,5,140
141,20,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,11.1751234840436,9.40389729948203,5,141
142,20,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-362.607806762093,0,5,142
143,20,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,10.847078923352,12.1010123306166,5,143
144,20,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-409.052477123048,0,5,144
145,20,"cell-attach","grating",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,19.0245259531466,15.9529852912313,5,145
146,20,"exc","grating",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,-338.907517484421,0,5,146
147,20,"cell-attach","intensity",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,20.0272138417067,21.0306885796318,5,147
148,20,"exc","intensity",0.3,0.5,"2017/03/22","Cell1","keep",0.3,50,-387.778327187235,0,5,148
149,46.6666666666667,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,12.8091833077536,11.0875839838101,5,149
150,46.6666666666667,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-430.913622176934,0,5,150
151,46.6666666666667,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,11.8321019113234,9.08137421655713,5,151
152,46.6666666666667,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-451.676285857348,0,5,152
153,73.3333333333333,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,8.69645783243978,8.15024111522668,5,153
154,73.3333333333333,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-445.720109952408,0,5,154
155,73.3333333333333,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,14.2674961488991,12.8576020049312,5,155
156,73.3333333333333,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-333.630700730058,0,5,156
157,100,"cell-attach","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,23.2669808804674,21.7105303639105,5,157
158,100,"exc","grating",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-399.542174292241,0,5,158
159,100,"cell-attach","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,22.9485063814948,22.0290048628831,5,159
160,100,"exc","intensity",0.1,0.5,"2017/03/22","Cell1","keep",0.3,50,-399.830957835974,0,5,160
1,-100,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-16.0797784134951,0,6,1
2,-100,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-5.7302115372997,0,6,2
3,-73.3333333333333,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-3.20051032259014,0,6,3
4,-73.3333333333333,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,29.0386293040948,0,6,4
5,-46.6666666666667,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,24.3393223260037,0,6,5
6,-46.6666666666667,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-18.5734174066414,0,6,6
7,-20,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-2.53087158035504,0,6,7
8,-20,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,29.9983109934736,0,6,8
9,-20,"exc","grating",0.175,0.25,"2017/03/22","Cell2","keep",0.3,50,9.10820932891,0,6,9
10,-20,"exc","intensity",0.175,0.25,"2017/03/22","Cell2","keep",0.3,50,7.5478354598442,0,6,10
11,20,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-36.8412419854802,0,6,11
12,20,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,-3.25852728388791,0,6,12
13,20,"exc","grating",0.175,0.25,"2017/03/22","Cell2","keep",0.3,50,31.8311767213381,0,6,13
14,20,"exc","intensity",0.175,0.25,"2017/03/22","Cell2","keep",0.3,50,20.4371194355479,0,6,14
15,46.6666666666667,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,6.46356997785202,0,6,15
16,46.6666666666667,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,24.306994994724,0,6,16
17,73.3333333333333,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,35.2446960992611,0,6,17
18,73.3333333333333,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,15.1261633668948,0,6,18
19,100,"exc","grating",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,18.459189721024,0,6,19
20,100,"exc","intensity",0.1,0.25,"2017/03/22","Cell2","keep",0.3,50,31.6462786964619,0,6,20
21,-100,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-29.7681410854513,0,6,21
22,-100,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,1.37473734834888,0,6,22
23,-73.3333333333333,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,9.54791931409414,0,6,23
24,-73.3333333333333,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,21.8438303726638,0,6,24
25,-46.6666666666667,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,22.9071879599361,0,6,25
26,-46.6666666666667,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,31.8462935517082,0,6,26
27,-20,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,24.6267920916866,0,6,27
28,-20,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-16.623967240296,0,6,28
29,-20,"exc","grating",0.2,0.3,"2017/03/22","Cell2","keep",0.3,50,-15.2657981044495,0,6,29
30,-20,"exc","intensity",0.2,0.3,"2017/03/22","Cell2","keep",0.3,50,-6.64787194584475,0,6,30
31,20,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-1.05183237431524,0,6,31
32,20,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-3.83627013354407,0,6,32
33,20,"exc","grating",0.2,0.3,"2017/03/22","Cell2","keep",0.3,50,-15.3911039969445,0,6,33
34,20,"exc","intensity",0.2,0.3,"2017/03/22","Cell2","keep",0.3,50,4.53061066400703,0,6,34
35,46.6666666666667,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,10.6961145680342,0,6,35
36,46.6666666666667,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-19.753102273845,0,6,36
37,73.3333333333333,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-18.2773584963295,0,6,37
38,73.3333333333333,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,19.0300129170228,0,6,38
39,100,"exc","grating",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-9.6463306455034,0,6,39
40,100,"exc","intensity",0.1,0.3,"2017/03/22","Cell2","keep",0.3,50,-7.54946037962381,0,6,40
41,-100,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-130.367303775915,0,6,41
42,-100,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-98.6558704321896,0,6,42
43,-73.3333333333333,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-179.247909916268,0,6,43
44,-73.3333333333333,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-126.433189778183,0,6,44
45,-46.6666666666667,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-130.798282212841,0,6,45
46,-46.6666666666667,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-139.033011880544,0,6,46
47,-20,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-84.027590945358,0,6,47
48,-20,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-116.22755330709,0,6,48
49,-20,"exc","grating",0.25,0.4,"2017/03/22","Cell2","keep",0.3,50,-72.323455821119,0,6,49
50,-20,"exc","intensity",0.25,0.4,"2017/03/22","Cell2","keep",0.3,50,-99.5974439335372,0,6,50
51,20,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-113.966576172478,0,6,51
52,20,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-136.395179181151,0,6,52
53,20,"exc","grating",0.25,0.4,"2017/03/22","Cell2","keep",0.3,50,-105.076591011277,0,6,53
54,20,"exc","intensity",0.25,0.4,"2017/03/22","Cell2","keep",0.3,50,-74.9483625364819,0,6,54
55,46.6666666666667,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-139.468530185625,0,6,55
56,46.6666666666667,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-111.023890560063,0,6,56
57,73.3333333333333,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-87.9116754097721,0,6,57
58,73.3333333333333,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-140.272686803008,0,6,58
59,100,"exc","grating",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-138.312372818426,0,6,59
60,100,"exc","intensity",0.1,0.4,"2017/03/22","Cell2","keep",0.3,50,-93.2995999107669,0,6,60
61,-100,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-288.930573528024,0,6,61
62,-100,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-249.991983443303,0,6,62
63,-73.3333333333333,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-263.680222419007,0,6,63
64,-73.3333333333333,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-280.915719302117,0,6,64
65,-46.6666666666667,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-281.989238951521,0,6,65
66,-46.6666666666667,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-285.397941142067,0,6,66
67,-20,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-316.021446177225,0,6,67
68,-20,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-294.456514670647,0,6,68
69,-20,"exc","grating",0.3,0.5,"2017/03/22","Cell2","keep",0.3,50,-183.539754668432,0,6,69
70,-20,"exc","intensity",0.3,0.5,"2017/03/22","Cell2","keep",0.3,50,-202.543177722416,0,6,70
71,20,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-268.038462316036,0,6,71
72,20,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-309.476913537595,0,6,72
73,20,"exc","grating",0.3,0.5,"2017/03/22","Cell2","keep",0.3,50,-214.388676051125,0,6,73
74,20,"exc","intensity",0.3,0.5,"2017/03/22","Cell2","keep",0.3,50,-263.276645968219,0,6,74
75,46.6666666666667,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-276.082558361084,0,6,75
76,46.6666666666667,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-284.971076931323,0,6,76
77,73.3333333333333,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-318.171953834806,0,6,77
78,73.3333333333333,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-325.078457925072,0,6,78
79,100,"exc","grating",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-275.936643287777,0,6,79
80,100,"exc","intensity",0.1,0.5,"2017/03/22","Cell2","keep",0.3,50,-277.640034258168,0,6,80
1,-100,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-9.66327395917183,10.3417235420778,7,1
2,-100,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-15.8003201771268,0,7,2
3,-100,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,405.625637772243,0,7,3
4,-100,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-9.91312336171288,10.089375388912,7,4
5,-100,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,16.4022709305673,0,7,5
6,-100,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,95.8806178723605,0,7,6
7,-73.3333333333333,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-0.155092900280289,0.145097897781541,7,7
8,-73.3333333333333,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-4.3199682071683,0,7,8
9,-73.3333333333333,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,262.214127223608,0,7,9
10,-73.3333333333333,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-2.27562202104029,2.72937548020909,7,10
11,-73.3333333333333,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,26.6456355068678,0,7,11
12,-73.3333333333333,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,149.379254237642,0,7,12
13,-46.6666666666667,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-2.1374896708291,2.86750783042028,7,13
14,-46.6666666666667,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,14.3995457202891,0,7,14
15,-46.6666666666667,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,214.097649191464,0,7,15
16,-46.6666666666667,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-5.19193908554923,4.81305841570021,7,16
17,-46.6666666666667,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,6.18761223780214,0,7,17
18,-46.6666666666667,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,59.4516734353402,0,7,18
19,-20,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-4.7895041813532,5.21549331989624,7,19
