id,splitOnRecType,splitOnExperimentDate,celllabel,currentSpotContrast,splitOnDelTag,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
5,"exc","2017/03/22","Cell1",-0.125,"keep",0.2,8.15549809094292,0,20,5
6,"exc","2017/03/22","Cell1",0.125,"keep",0.2,-10.7801198615884,0,20,6
7,"exc","2017/03/22","Cell1",0.25,"keep",0.2,-47.7109156777898,0,20,7
8,"exc","2017/03/22","Cell1",0.5,"keep",0.2,-108.089061883541,0,20,8
9,"exc","2017/03/22","Cell1",0.75,"keep",0.2,-185.127543790579,0,20,9
10,"exc","2017/03/22","Cell1",0.9,"keep",0.2,-242.701289973537,0,20,10
11,"exc","2017/03/22","Cell1",1.5,"keep",0.2,-335.535033302711,0,20,11
12,"exc","2017/03/22","Cell1",2,"keep",0.2,-353.368535488932,0,20,12
13,"exc","2017/03/22","Cell1",-0.9,"keep",0.3,310.05565383506,43.9130432254378,20,13
14,"exc","2017/03/22","Cell1",-0.75,"keep",0.3,247.358902401516,16.6435733319376,20,14
15,"exc","2017/03/22","Cell1",-0.5,"keep",0.3,193.754042752237,20.6082490285957,20,15
16,"exc","2017/03/22","Cell1",-0.25,"keep",0.3,85.7673031161834,27.993288338257,20,16
17,"exc","2017/03/22","Cell1",-0.125,"keep",0.3,31.8266784851031,6.25377630152876,20,17
18,"exc","2017/03/22","Cell1",0.125,"keep",0.3,-60.1610071613072,1.18539174842407,20,18
19,"exc","2017/03/22","Cell1",0.25,"keep",0.3,-147.138647077331,53.1155486216125,20,19
20,"exc","2017/03/22","Cell1",0.5,"keep",0.3,-391.941607445628,15.6829288727176,20,20
21,"exc","2017/03/22","Cell1",0.75,"keep",0.3,-609.370722838221,6.62500499390575,20,21
22,"exc","2017/03/22","Cell1",0.9,"keep",0.3,-747.656969533303,37.6011238538101,20,22
23,"exc","2017/03/22","Cell1",1.5,"keep",0.3,-1164.11174693558,24.9556060724309,20,23
24,"exc","2017/03/22","Cell1",2,"keep",0.3,-1328.93122416989,29.9156250813629,20,24
25,"exc","2017/03/22","Cell1",-0.9,"keep",0.5,291.646475432282,9.04196386524008,20,25
26,"exc","2017/03/22","Cell1",-0.75,"keep",0.5,233.286855528852,4.28005359784112,20,26
27,"exc","2017/03/22","Cell1",-0.5,"keep",0.5,170.417463798335,20.4874163601483,20,27
28,"exc","2017/03/22","Cell1",-0.25,"keep",0.5,84.0557686432391,0.290179456976581,20,28
29,"exc","2017/03/22","Cell1",-0.125,"keep",0.5,46.0811957825783,4.18892541032215,20,29
30,"exc","2017/03/22","Cell1",0.125,"keep",0.5,-57.6429631456097,7.64276070981634,20,30
31,"exc","2017/03/22","Cell1",0.25,"keep",0.5,-158.162447138905,11.2854033939813,20,31
32,"exc","2017/03/22","Cell1",0.5,"keep",0.5,-391.071267922482,12.3639149442234,20,32
33,"exc","2017/03/22","Cell1",0.75,"keep",0.5,-673.764799855011,51.4175077629832,20,33
34,"exc","2017/03/22","Cell1",0.9,"keep",0.5,-765.368800137462,18.7841376308463,20,34
1,"exc","2017/03/22","Cell2",-0.9,"keep",0.2,31.9597774840488,11.8679791579621,21,1
2,"exc","2017/03/22","Cell2",-0.75,"keep",0.2,13.4251482337843,8.15293746224478,21,2
3,"exc","2017/03/22","Cell2",-0.5,"keep",0.2,0.95667959824992,12.7800721205724,21,3
4,"exc","2017/03/22","Cell2",-0.25,"keep",0.2,9.88353981544193,2.84336318799152,21,4
5,"exc","2017/03/22","Cell2",-0.125,"keep",0.2,3.2359838448017,5.43699373106559,21,5
6,"exc","2017/03/22","Cell2",0.125,"keep",0.2,-8.91532219613992,12.2359754430203,21,6
7,"exc","2017/03/22","Cell2",0.25,"keep",0.2,-10.9195153243383,10.3690074550499,21,7
8,"exc","2017/03/22","Cell2",0.5,"keep",0.2,-81.1470971016084,20.7278742726818,21,8
9,"exc","2017/03/22","Cell2",0.75,"keep",0.2,-137.74094200593,31.6676013450277,21,9
10,"exc","2017/03/22","Cell2",0.9,"keep",0.2,-170.124528832111,45.8377184860878,21,10
11,"exc","2017/03/22","Cell2",1.5,"keep",0.2,-263.22375811701,79.25388007021,21,11
12,"exc","2017/03/22","Cell2",2,"keep",0.2,-317.672434011439,87.5848409185568,21,12
13,"exc","2017/03/22","Cell2",-0.9,"keep",0.3,96.0001614787744,13.5195954573452,21,13
14,"exc","2017/03/22","Cell2",-0.75,"keep",0.3,65.9362069319699,14.6190939117375,21,14
15,"exc","2017/03/22","Cell2",-0.5,"keep",0.3,53.9250828197886,8.05500968982245,21,15
16,"exc","2017/03/22","Cell2",-0.25,"keep",0.3,40.7433476875658,7.50214156138457,21,16
17,"exc","2017/03/22","Cell2",-0.125,"keep",0.3,20.5470054153599,1.45838136141067,21,17
18,"exc","2017/03/22","Cell2",0.125,"keep",0.3,-37.426034047966,23.7882054007253,21,18
19,"exc","2017/03/22","Cell2",0.25,"keep",0.3,-125.1383845611,30.336104315331,21,19
20,"exc","2017/03/22","Cell2",0.5,"keep",0.3,-261.6578285024,46.6247658732625,21,20
21,"exc","2017/03/22","Cell2",0.75,"keep",0.3,-463.479206533686,50.0939992801519,21,21
22,"exc","2017/03/22","Cell2",0.9,"keep",0.3,-508.303526197351,36.2288718412204,21,22
23,"exc","2017/03/22","Cell2",1.5,"keep",0.3,-742.898937074689,30.0864688983973,21,23
24,"exc","2017/03/22","Cell2",2,"keep",0.3,-779.743227717778,20.247953491566,21,24
25,"exc","2017/03/22","Cell2",-0.9,"keep",0.5,163.862436370391,18.081381287427,21,25
26,"exc","2017/03/22","Cell2",-0.75,"keep",0.5,130.508395356701,3.14670399244644,21,26
27,"exc","2017/03/22","Cell2",-0.5,"keep",0.5,91.0190189473984,9.33152826539593,21,27
28,"exc","2017/03/22","Cell2",-0.25,"keep",0.5,63.8864229741258,3.77959946756562,21,28
29,"exc","2017/03/22","Cell2",-0.125,"keep",0.5,34.5592645971361,20.7932477307851,21,29
30,"exc","2017/03/22","Cell2",0.125,"keep",0.5,-77.6288003551011,4.93285254702984,21,30
31,"exc","2017/03/22","Cell2",0.25,"keep",0.5,-166.240206367378,28.6039433796067,21,31
32,"exc","2017/03/22","Cell2",0.5,"keep",0.5,-461.088211144161,25.9904473105554,21,32
33,"exc","2017/03/22","Cell2",0.75,"keep",0.5,-616.128951964537,8.49058491070633,21,33
34,"exc","2017/03/22","Cell2",0.9,"keep",0.5,-634.130270392932,22.6289143735281,21,34
35,"exc","2017/03/22","Cell2",1.5,"keep",0.5,-662.865095201654,30.6689603005141,21,35
36,"exc","2017/03/22","Cell2",2,"keep",0.5,-669.231658742363,7.06483237940949,21,36
1,"exc","2017/03/29","Cell",-0.9,"keep",0.2,150.526349801701,24.3235984031669,22,1
2,"inh","2017/03/29","Cell",-0.9,"keep",0.2,1512.82378503838,312.503398532577,22,2
3,"exc","2017/03/29","Cell",-0.75,"keep",0.2,102.661851852906,19.0122146257755,22,3
4,"inh","2017/03/29","Cell",-0.75,"keep",0.2,988.632758078026,283.714793058526,22,4
5,"exc","2017/03/29","Cell",-0.5,"keep",0.2,74.1412026206021,11.6535455731337,22,5
6,"inh","2017/03/29","Cell",-0.5,"keep",0.2,573.256517474845,162.338685400666,22,6
7,"exc","2017/03/29","Cell",-0.25,"keep",0.2,37.5677936437752,4.3145928684936,22,7
8,"inh","2017/03/29","Cell",-0.25,"keep",0.2,208.037738336564,96.2750687856205,22,8
9,"exc","2017/03/29","Cell",-0.125,"keep",0.2,14.6526864708795,5.23096245189722,22,9
10,"inh","2017/03/29","Cell",-0.125,"keep",0.2,33.7609521375349,17.6457750518153,22,10
11,"exc","2017/03/29","Cell",0.125,"keep",0.2,-11.3164243740405,5.78665631090987,22,11
12,"inh","2017/03/29","Cell",0.125,"keep",0.2,-26.9076503455864,15.8793932722512,22,12
13,"exc","2017/03/29","Cell",0.25,"keep",0.2,-44.6089787169,4.92749296100131,22,13
14,"inh","2017/03/29","Cell",0.25,"keep",0.2,-32.1658451375544,8.26478129919672,22,14
15,"exc","2017/03/29","Cell",0.5,"keep",0.2,-123.446530700228,11.2984135105807,22,15
16,"inh","2017/03/29","Cell",0.5,"keep",0.2,1.95191713827033,14.66536251225,22,16
17,"exc","2017/03/29","Cell",0.75,"keep",0.2,-201.717495587376,15.0153669553922,22,17
18,"inh","2017/03/29","Cell",0.75,"keep",0.2,-4.32279103285362,40.523993365558,22,18
19,"exc","2017/03/29","Cell",0.9,"keep",0.2,-253.475424796746,18.3090657404765,22,19
20,"inh","2017/03/29","Cell",0.9,"keep",0.2,61.2413606059266,30.2906880575037,22,20
21,"exc","2017/03/29","Cell",1.5,"keep",0.2,-503.193353426321,33.561841317925,22,21
22,"inh","2017/03/29","Cell",1.5,"keep",0.2,183.234230687385,85.5715052911203,22,22
23,"exc","2017/03/29","Cell",2,"keep",0.2,-673.322652977672,41.4548362951059,22,23
24,"inh","2017/03/29","Cell",2,"keep",0.2,308.00693346593,144.326630438465,22,24
25,"exc","2017/03/29","Cell",-0.9,"keep",0.3,106.260549211794,20.373418954786,22,25
26,"inh","2017/03/29","Cell",-0.9,"keep",0.3,2897.60470433062,271.974191868363,22,26
27,"exc","2017/03/29","Cell",-0.75,"keep",0.3,112.309450246563,23.6470054772163,22,27
28,"inh","2017/03/29","Cell",-0.75,"keep",0.3,2464.13039134604,62.1220696983296,22,28
29,"exc","2017/03/29","Cell",-0.5,"keep",0.3,86.7993589253896,21.2213594745888,22,29
30,"inh","2017/03/29","Cell",-0.5,"keep",0.3,1497.54592202422,0,22,30
31,"exc","2017/03/29","Cell",-0.25,"keep",0.3,38.5555223434491,4.70304066834039,22,31
32,"inh","2017/03/29","Cell",-0.25,"keep",0.3,448.513816592907,0,22,32
33,"exc","2017/03/29","Cell",-0.125,"keep",0.3,26.295742255479,13.9228176992996,22,33
34,"inh","2017/03/29","Cell",-0.125,"keep",0.3,189.224021996872,0,22,34
35,"exc","2017/03/29","Cell",0.125,"keep",0.3,-37.2600114200851,6.24316892022671,22,35
36,"inh","2017/03/29","Cell",0.125,"keep",0.3,27.2844673564687,0,22,36
37,"exc","2017/03/29","Cell",0.25,"keep",0.3,-68.0305299686516,16.9592285311127,22,37
38,"inh","2017/03/29","Cell",0.25,"keep",0.3,-75.9835448680889,0,22,38
39,"exc","2017/03/29","Cell",0.5,"keep",0.3,-175.005754303566,18.1314092261699,22,39
40,"inh","2017/03/29","Cell",0.5,"keep",0.3,84.900191814055,0,22,40
41,"exc","2017/03/29","Cell",0.75,"keep",0.3,-312.550973839724,12.5068379621684,22,41
42,"inh","2017/03/29","Cell",0.75,"keep",0.3,133.453009639169,0,22,42
43,"exc","2017/03/29","Cell",0.9,"keep",0.3,-393.139308141527,14.1827397169808,22,43
44,"inh","2017/03/29","Cell",0.9,"keep",0.3,267.975519984877,0,22,44
45,"exc","2017/03/29","Cell",1.5,"keep",0.3,-717.145381203919,3.2971320407587,22,45
46,"inh","2017/03/29","Cell",1.5,"keep",0.3,647.953516256936,0,22,46
47,"exc","2017/03/29","Cell",2,"keep",0.3,-904.972673921969,5.97156224623512,22,47
48,"inh","2017/03/29","Cell",2,"keep",0.3,869.784021663394,0,22,48
49,"exc","2017/03/29","Cell",-0.9,"keep",0.5,165.645240948223,5.29122296740536,22,49
50,"inh","2017/03/29","Cell",-0.9,"keep",0.5,3289.02467792374,75.8000673532708,22,50
51,"exc","2017/03/29","Cell",-0.75,"keep",0.5,135.33240089183,17.2742540737761,22,51
52,"inh","2017/03/29","Cell",-0.75,"keep",0.5,3065.58077853759,30.8162859299653,22,52
53,"exc","2017/03/29","Cell",-0.5,"keep",0.5,100.637666023592,3.87036111913321,22,53
54,"inh","2017/03/29","Cell",-0.5,"keep",0.5,2053.11223896461,54.255822090018,22,54
55,"exc","2017/03/29","Cell",-0.25,"keep",0.5,38.5382888419394,5.60083983270607,22,55
56,"inh","2017/03/29","Cell",-0.25,"keep",0.5,572.517081221529,0,22,56
57,"exc","2017/03/29","Cell",-0.125,"keep",0.5,35.2432699180692,14.0447141028534,22,57
58,"inh","2017/03/29","Cell",-0.125,"keep",0.5,205.859700728656,0,22,58
59,"exc","2017/03/29","Cell",0.125,"keep",0.5,-55.215639681137,9.54318812271988,22,59
60,"inh","2017/03/29","Cell",0.125,"keep",0.5,-2.19191495122517,0,22,60
61,"exc","2017/03/29","Cell",0.25,"keep",0.5,-130.80712903695,31.2338808455743,22,61
62,"inh","2017/03/29","Cell",0.25,"keep",0.5,1.264138525016,0,22,62
63,"exc","2017/03/29","Cell",0.5,"keep",0.5,-294.805895458995,18.7855633932383,22,63
64,"inh","2017/03/29","Cell",0.5,"keep",0.5,98.6561606275774,0,22,64
65,"exc","2017/03/29","Cell",0.75,"keep",0.5,-469.30005082283,27.8485308166064,22,65
66,"inh","2017/03/29","Cell",0.75,"keep",0.5,239.150765485705,0,22,66
67,"exc","2017/03/29","Cell",0.9,"keep",0.5,-591.951117975431,0,22,67
68,"inh","2017/03/29","Cell",0.9,"keep",0.5,307.115385086527,0,22,68
69,"inh","2017/03/29","Cell",1.5,"keep",0.5,449.893627092831,0,22,69
70,"inh","2017/03/29","Cell",2,"keep",0.5,350.508060693945,0,22,70
